timestamp_utc,demand_mw
2024-01-05 19:00:00+00:00,30191.16666666667
2024-01-05 20:00:00+00:00,29917.25
2024-01-05 21:00:00+00:00,28011.16666666667
2024-01-05 22:00:00+00:00,25902.41666666667
2024-01-05 23:00:00+00:00,24205.25
2024-01-06 00:00:00+00:00,22319.0
2024-01-06 01:00:00+00:00,20907.66666666667
2024-01-06 02:00:00+00:00,20054.91666666667
2024-01-06 03:00:00+00:00,19647.91666666667
2024-01-06 04:00:00+00:00,19586.08333333333
2024-01-06 05:00:00+00:00,19933.33333333333
2024-01-06 06:00:00+00:00,20609.41666666667
2024-01-06 07:00:00+00:00,21343.16666666667
2024-01-06 08:00:00+00:00,22753.16666666667
2024-01-06 09:00:00+00:00,24271.0
2024-01-06 10:00:00+00:00,24625.33333333333
2024-01-06 11:00:00+00:00,24527.75
2024-01-06 12:00:00+00:00,24652.25
2024-01-06 13:00:00+00:00,24354.08333333333
2024-01-06 14:00:00+00:00,23449.16666666667
2024-01-06 15:00:00+00:00,23652.83333333333
2024-01-06 16:00:00+00:00,24477.5
2024-01-06 17:00:00+00:00,26566.16666666667
2024-01-06 18:00:00+00:00,27611.5
2024-01-06 19:00:00+00:00,28357.0
2024-01-06 20:00:00+00:00,28743.33333333333
2024-01-06 21:00:00+00:00,27496.08333333333
2024-01-06 22:00:00+00:00,25613.58333333333
2024-01-06 23:00:00+00:00,23742.0
2024-01-07 00:00:00+00:00,21834.91666666667
2024-01-07 01:00:00+00:00,20473.83333333333
2024-01-07 02:00:00+00:00,19668.66666666667
2024-01-07 03:00:00+00:00,19230.83333333333
2024-01-07 04:00:00+00:00,19350.16666666667
2024-01-07 05:00:00+00:00,19875.58333333333
2024-01-07 06:00:00+00:00,20867.5
2024-01-07 07:00:00+00:00,21762.08333333333
2024-01-07 08:00:00+00:00,23142.58333333333
2024-01-07 09:00:00+00:00,24423.25
2024-01-07 10:00:00+00:00,24766.25
2024-01-07 11:00:00+00:00,24766.58333333333
2024-01-07 12:00:00+00:00,25237.41666666667
2024-01-07 13:00:00+00:00,25835.58333333333
2024-01-07 14:00:00+00:00,25261.33333333333
2024-01-07 15:00:00+00:00,25184.0
2024-01-07 16:00:00+00:00,26104.16666666667
2024-01-07 17:00:00+00:00,28979.33333333333
2024-01-07 18:00:00+00:00,30585.41666666667
2024-01-07 19:00:00+00:00,31776.41666666667
2024-01-07 20:00:00+00:00,31885.16666666667
2024-01-07 21:00:00+00:00,29675.25
2024-01-07 22:00:00+00:00,26742.75
2024-01-07 23:00:00+00:00,24327.33333333333
2024-01-08 00:00:00+00:00,22521.58333333333
2024-01-08 01:00:00+00:00,21536.5
2024-01-08 02:00:00+00:00,21210.25
2024-01-08 03:00:00+00:00,21246.66666666667
2024-01-08 04:00:00+00:00,22084.25
2024-01-08 05:00:00+00:00,25299.33333333333
2024-01-08 06:00:00+00:00,30479.5
2024-01-08 07:00:00+00:00,34005.58333333334
2024-01-08 08:00:00+00:00,34735.58333333334
2024-01-08 09:00:00+00:00,34249.5
2024-01-08 10:00:00+00:00,33462.25
2024-01-08 11:00:00+00:00,32958.75
2024-01-08 12:00:00+00:00,32769.91666666667
2024-01-08 13:00:00+00:00,32824.33333333334
2024-01-08 14:00:00+00:00,33041.33333333334
2024-01-08 15:00:00+00:00,33391.75
2024-01-08 16:00:00+00:00,34505.16666666667
2024-01-08 17:00:00+00:00,36127.66666666667
2024-01-08 18:00:00+00:00,37185.25
2024-01-08 19:00:00+00:00,37863.66666666667
2024-01-08 20:00:00+00:00,36887.25
2024-01-08 21:00:00+00:00,33140.0
2024-01-08 22:00:00+00:00,29485.5
2024-01-08 23:00:00+00:00,27125.83333333333
2024-01-09 00:00:00+00:00,25182.33333333333
2024-01-09 01:00:00+00:00,23993.83333333333
2024-01-09 02:00:00+00:00,23453.5
2024-01-09 03:00:00+00:00,23446.33333333333
2024-01-09 04:00:00+00:00,24125.66666666667
2024-01-09 05:00:00+00:00,27074.91666666667
2024-01-09 06:00:00+00:00,31845.66666666667
2024-01-09 07:00:00+00:00,34838.58333333334
2024-01-09 08:00:00+00:00,35525.08333333334
2024-01-09 09:00:00+00:00,35592.41666666667
2024-01-09 10:00:00+00:00,35016.91666666667
2024-01-09 11:00:00+00:00,34752.33333333334
2024-01-09 12:00:00+00:00,35010.33333333334
2024-01-09 13:00:00+00:00,34995.08333333334
2024-01-09 14:00:00+00:00,34769.5
2024-01-09 15:00:00+00:00,34747.91666666667
2024-01-09 16:00:00+00:00,35327.5
2024-01-09 17:00:00+00:00,36656.08333333334
2024-01-09 18:00:00+00:00,37538.75
2024-01-09 19:00:00+00:00,37994.33333333334
2024-01-09 20:00:00+00:00,36962.58333333334
2024-01-09 21:00:00+00:00,33300.25
2024-01-09 22:00:00+00:00,29565.16666666667
2024-01-09 23:00:00+00:00,27237.08333333333
2024-01-10 00:00:00+00:00,25283.41666666667
2024-01-10 01:00:00+00:00,23947.16666666667
2024-01-10 02:00:00+00:00,23495.58333333333
2024-01-10 03:00:00+00:00,23481.58333333333
2024-01-10 04:00:00+00:00,24164.75
2024-01-10 05:00:00+00:00,27132.58333333333
2024-01-10 06:00:00+00:00,31890.75
2024-01-10 07:00:00+00:00,34768.58333333334
2024-01-10 08:00:00+00:00,35647.25
2024-01-10 09:00:00+00:00,36121.66666666667
2024-01-10 10:00:00+00:00,36085.58333333334
2024-01-10 11:00:00+00:00,35980.0
2024-01-10 12:00:00+00:00,36189.58333333334
2024-01-10 13:00:00+00:00,35849.83333333334
2024-01-10 14:00:00+00:00,35321.91666666667
2024-01-10 15:00:00+00:00,34986.75
2024-01-10 16:00:00+00:00,35210.33333333334
2024-01-10 17:00:00+00:00,36350.0
2024-01-10 18:00:00+00:00,37335.33333333334
2024-01-10 19:00:00+00:00,37836.0
2024-01-10 20:00:00+00:00,36553.16666666667
2024-01-10 21:00:00+00:00,33011.08333333334
2024-01-10 22:00:00+00:00,29344.0
2024-01-10 23:00:00+00:00,27036.5
2024-01-11 00:00:00+00:00,25229.83333333333
2024-01-11 01:00:00+00:00,24012.08333333333
2024-01-11 02:00:00+00:00,23528.41666666667
2024-01-11 03:00:00+00:00,23376.16666666667
2024-01-11 04:00:00+00:00,24068.0
2024-01-11 05:00:00+00:00,27046.75
2024-01-11 06:00:00+00:00,31807.0
2024-01-11 07:00:00+00:00,34741.66666666667
2024-01-11 08:00:00+00:00,35413.0
2024-01-11 09:00:00+00:00,35433.5
2024-01-11 10:00:00+00:00,34485.08333333334
2024-01-11 11:00:00+00:00,33816.83333333334
2024-01-11 12:00:00+00:00,33824.75
2024-01-11 13:00:00+00:00,33461.41666666667
2024-01-11 14:00:00+00:00,33227.0
2024-01-11 15:00:00+00:00,33368.91666666667
2024-01-11 16:00:00+00:00,34228.25
2024-01-11 17:00:00+00:00,36061.16666666667
2024-01-11 18:00:00+00:00,37332.16666666667
2024-01-11 19:00:00+00:00,38012.16666666667
2024-01-11 20:00:00+00:00,36982.41666666667
2024-01-11 21:00:00+00:00,33713.16666666667
2024-01-11 22:00:00+00:00,29954.16666666667
2024-01-11 23:00:00+00:00,27620.83333333333
2024-01-12 00:00:00+00:00,25577.41666666667
2024-01-12 01:00:00+00:00,24492.83333333333
2024-01-12 02:00:00+00:00,24116.91666666667
2024-01-12 03:00:00+00:00,23979.33333333333
2024-01-12 04:00:00+00:00,24581.0
2024-01-12 05:00:00+00:00,27667.5
2024-01-12 06:00:00+00:00,32512.33333333333
2024-01-12 07:00:00+00:00,35343.5
2024-01-12 08:00:00+00:00,35959.91666666667
2024-01-12 09:00:00+00:00,35676.25
2024-01-12 10:00:00+00:00,34736.08333333334
2024-01-12 11:00:00+00:00,34131.5
2024-01-12 12:00:00+00:00,33574.83333333334
2024-01-12 13:00:00+00:00,33023.83333333334
2024-01-12 14:00:00+00:00,32566.83333333333
2024-01-12 15:00:00+00:00,32893.33333333334
2024-01-12 16:00:00+00:00,33433.66666666667
2024-01-12 17:00:00+00:00,35212.33333333334
2024-01-12 18:00:00+00:00,36197.83333333334
2024-01-12 19:00:00+00:00,36396.75
2024-01-12 20:00:00+00:00,35562.91666666667
2024-01-12 21:00:00+00:00,32754.66666666667
2024-01-12 22:00:00+00:00,29758.58333333333
2024-01-12 23:00:00+00:00,27688.5
2024-01-13 00:00:00+00:00,25671.58333333333
2024-01-13 01:00:00+00:00,24387.75
2024-01-13 02:00:00+00:00,23347.08333333333
2024-01-13 03:00:00+00:00,22898.66666666667
2024-01-13 04:00:00+00:00,22777.0
2024-01-13 05:00:00+00:00,23374.83333333333
2024-01-13 06:00:00+00:00,24932.0
2024-01-13 07:00:00+00:00,26703.0
2024-01-13 08:00:00+00:00,28945.66666666667
2024-01-13 09:00:00+00:00,30264.25
2024-01-13 10:00:00+00:00,30305.41666666667
2024-01-13 11:00:00+00:00,29865.41666666667
2024-01-13 12:00:00+00:00,29957.33333333333
2024-01-13 13:00:00+00:00,29988.58333333333
2024-01-13 14:00:00+00:00,29373.16666666667
2024-01-13 15:00:00+00:00,29032.33333333333
2024-01-13 16:00:00+00:00,29295.83333333333
2024-01-13 17:00:00+00:00,30894.91666666667
2024-01-13 18:00:00+00:00,31708.25
2024-01-13 19:00:00+00:00,32043.83333333333
2024-01-13 20:00:00+00:00,31689.25
2024-01-13 21:00:00+00:00,29672.5
2024-01-13 22:00:00+00:00,27366.58333333333
2024-01-13 23:00:00+00:00,25229.0
2024-01-14 00:00:00+00:00,23175.41666666667
2024-01-14 01:00:00+00:00,21734.75
2024-01-14 02:00:00+00:00,20882.83333333333
2024-01-14 03:00:00+00:00,20353.08333333333
2024-01-14 04:00:00+00:00,20384.41666666667
2024-01-14 05:00:00+00:00,20707.58333333333
2024-01-14 06:00:00+00:00,21563.91666666667
2024-01-14 07:00:00+00:00,22434.41666666667
2024-01-14 08:00:00+00:00,24259.66666666667
2024-01-14 09:00:00+00:00,26148.33333333333
2024-01-14 10:00:00+00:00,27095.08333333333
2024-01-14 11:00:00+00:00,27445.75
2024-01-14 12:00:00+00:00,28110.0
2024-01-14 13:00:00+00:00,28434.41666666667
2024-01-14 14:00:00+00:00,27339.66666666667
2024-01-14 15:00:00+00:00,26740.75
2024-01-14 16:00:00+00:00,26986.33333333333
2024-01-14 17:00:00+00:00,28951.16666666667
2024-01-14 18:00:00+00:00,30448.91666666667
2024-01-14 19:00:00+00:00,31294.83333333333
2024-01-14 20:00:00+00:00,30807.83333333333
2024-01-14 21:00:00+00:00,28912.75
2024-01-14 22:00:00+00:00,26395.91666666667
2024-01-14 23:00:00+00:00,24076.5
2024-01-15 00:00:00+00:00,22619.5
2024-01-15 01:00:00+00:00,21716.75
2024-01-15 02:00:00+00:00,21286.16666666667
2024-01-15 03:00:00+00:00,21379.91666666667
2024-01-15 04:00:00+00:00,22308.25
2024-01-15 05:00:00+00:00,25660.66666666667
2024-01-15 06:00:00+00:00,30415.16666666667
2024-01-15 07:00:00+00:00,33394.25
2024-01-15 08:00:00+00:00,34060.33333333334
2024-01-15 09:00:00+00:00,34429.41666666667
2024-01-15 10:00:00+00:00,34237.91666666667
2024-01-15 11:00:00+00:00,34254.75
2024-01-15 12:00:00+00:00,34367.91666666667
2024-01-15 13:00:00+00:00,33979.91666666667
2024-01-15 14:00:00+00:00,33208.0
2024-01-15 15:00:00+00:00,32794.58333333334
2024-01-15 16:00:00+00:00,32993.41666666667
2024-01-15 17:00:00+00:00,34156.5
2024-01-15 18:00:00+00:00,35173.83333333334
2024-01-15 19:00:00+00:00,35621.16666666667
2024-01-15 20:00:00+00:00,34589.16666666667
2024-01-15 21:00:00+00:00,31224.41666666667
2024-01-15 22:00:00+00:00,27773.5
2024-01-15 23:00:00+00:00,25866.75
2024-01-16 00:00:00+00:00,24183.0
2024-01-16 01:00:00+00:00,23156.91666666667
2024-01-16 02:00:00+00:00,22652.83333333333
2024-01-16 03:00:00+00:00,22607.91666666667
2024-01-16 04:00:00+00:00,23387.83333333333
2024-01-16 05:00:00+00:00,26187.75
2024-01-16 06:00:00+00:00,30751.41666666667
2024-01-16 07:00:00+00:00,33161.91666666667
2024-01-16 08:00:00+00:00,33416.66666666667
2024-01-16 09:00:00+00:00,33277.91666666667
2024-01-16 10:00:00+00:00,33117.91666666667
2024-01-16 11:00:00+00:00,33160.0
2024-01-16 12:00:00+00:00,33224.41666666667
2024-01-16 13:00:00+00:00,33017.41666666667
2024-01-16 14:00:00+00:00,32687.58333333333
2024-01-16 15:00:00+00:00,32320.83333333333
2024-01-16 16:00:00+00:00,32636.75
2024-01-16 17:00:00+00:00,33962.5
2024-01-16 18:00:00+00:00,35049.66666666667
2024-01-16 19:00:00+00:00,35596.91666666667
2024-01-16 20:00:00+00:00,34409.75
2024-01-16 21:00:00+00:00,30746.25
2024-01-16 22:00:00+00:00,27505.16666666667
2024-01-16 23:00:00+00:00,25838.33333333333
2024-01-17 00:00:00+00:00,24291.0
2024-01-17 01:00:00+00:00,23150.41666666667
2024-01-17 02:00:00+00:00,22742.33333333333
2024-01-17 03:00:00+00:00,22672.41666666667
2024-01-17 04:00:00+00:00,23253.5
2024-01-17 05:00:00+00:00,26032.83333333333
2024-01-17 06:00:00+00:00,30245.66666666667
2024-01-17 07:00:00+00:00,32538.25
2024-01-17 08:00:00+00:00,32880.0
2024-01-17 09:00:00+00:00,32739.58333333333
2024-01-17 10:00:00+00:00,32181.75
2024-01-17 11:00:00+00:00,32213.16666666667
2024-01-17 12:00:00+00:00,32375.66666666667
2024-01-17 13:00:00+00:00,31638.33333333333
2024-01-17 14:00:00+00:00,30873.33333333333
2024-01-17 15:00:00+00:00,30909.16666666667
2024-01-17 16:00:00+00:00,31420.58333333333
2024-01-17 17:00:00+00:00,32881.25
2024-01-17 18:00:00+00:00,34267.08333333334
2024-01-17 19:00:00+00:00,34881.33333333334
2024-01-17 20:00:00+00:00,34031.83333333334
2024-01-17 21:00:00+00:00,30768.16666666667
2024-01-17 22:00:00+00:00,27641.16666666667
2024-01-17 23:00:00+00:00,25666.83333333333
2024-01-18 00:00:00+00:00,23995.16666666667
2024-01-18 01:00:00+00:00,23175.08333333333
2024-01-18 02:00:00+00:00,22681.16666666667
2024-01-18 03:00:00+00:00,22688.41666666667
2024-01-18 04:00:00+00:00,23165.5
2024-01-18 05:00:00+00:00,26073.33333333333
2024-01-18 06:00:00+00:00,30192.41666666667
2024-01-18 07:00:00+00:00,32305.58333333333
2024-01-18 08:00:00+00:00,32377.08333333333
2024-01-18 09:00:00+00:00,31821.5
2024-01-18 10:00:00+00:00,31155.0
2024-01-18 11:00:00+00:00,30900.16666666667
2024-01-18 12:00:00+00:00,30963.08333333333
2024-01-18 13:00:00+00:00,30808.75
2024-01-18 14:00:00+00:00,30457.08333333333
2024-01-18 15:00:00+00:00,30703.75
2024-01-18 16:00:00+00:00,31072.08333333333
2024-01-18 17:00:00+00:00,32393.58333333333
2024-01-18 18:00:00+00:00,33580.58333333334
2024-01-18 19:00:00+00:00,34250.91666666667
2024-01-18 20:00:00+00:00,33353.66666666667
2024-01-18 21:00:00+00:00,30278.25
2024-01-18 22:00:00+00:00,27333.83333333333
2024-01-18 23:00:00+00:00,25769.25
2024-01-19 00:00:00+00:00,24156.25
2024-01-19 01:00:00+00:00,22992.16666666667
2024-01-19 02:00:00+00:00,22775.5
2024-01-19 03:00:00+00:00,22669.33333333333
2024-01-19 04:00:00+00:00,23045.08333333333
2024-01-19 05:00:00+00:00,25980.41666666667
2024-01-19 06:00:00+00:00,30190.41666666667
2024-01-19 07:00:00+00:00,32383.0
2024-01-19 08:00:00+00:00,33356.41666666667
2024-01-19 09:00:00+00:00,34183.91666666667
2024-01-19 10:00:00+00:00,34615.25
2024-01-19 11:00:00+00:00,34864.25
2024-01-19 12:00:00+00:00,34830.33333333334
2024-01-19 13:00:00+00:00,34154.91666666667
2024-01-19 14:00:00+00:00,33275.66666666667
2024-01-19 15:00:00+00:00,32740.33333333333
2024-01-19 16:00:00+00:00,32818.83333333334
2024-01-19 17:00:00+00:00,33757.58333333334
2024-01-19 18:00:00+00:00,34576.66666666667
2024-01-19 19:00:00+00:00,34646.16666666667
2024-01-19 20:00:00+00:00,33501.16666666667
2024-01-19 21:00:00+00:00,30642.75
2024-01-19 22:00:00+00:00,27973.75
2024-01-19 23:00:00+00:00,26384.0
2024-01-20 00:00:00+00:00,24499.16666666667
2024-01-20 01:00:00+00:00,23109.16666666667
2024-01-20 02:00:00+00:00,22355.08333333333
2024-01-20 03:00:00+00:00,21897.33333333333
2024-01-20 04:00:00+00:00,21900.75
2024-01-20 05:00:00+00:00,22535.0
2024-01-20 06:00:00+00:00,24039.83333333333
2024-01-20 07:00:00+00:00,25789.58333333333
2024-01-20 08:00:00+00:00,27864.25
2024-01-20 09:00:00+00:00,29037.91666666667
2024-01-20 10:00:00+00:00,28733.58333333333
2024-01-20 11:00:00+00:00,27956.25
2024-01-20 12:00:00+00:00,27754.33333333333
2024-01-20 13:00:00+00:00,27696.41666666667
2024-01-20 14:00:00+00:00,27099.58333333333
2024-01-20 15:00:00+00:00,26849.08333333333
2024-01-20 16:00:00+00:00,27524.41666666667
2024-01-20 17:00:00+00:00,29157.41666666667
2024-01-20 18:00:00+00:00,30494.58333333333
2024-01-20 19:00:00+00:00,30909.91666666667
2024-01-20 20:00:00+00:00,30735.33333333333
2024-01-20 21:00:00+00:00,28716.83333333333
2024-01-20 22:00:00+00:00,26493.91666666667
2024-01-20 23:00:00+00:00,24799.91666666667
2024-01-21 00:00:00+00:00,22900.58333333333
2024-01-21 01:00:00+00:00,21652.41666666667
2024-01-21 02:00:00+00:00,20974.75
2024-01-21 03:00:00+00:00,20529.33333333333
2024-01-21 04:00:00+00:00,20367.08333333333
2024-01-21 05:00:00+00:00,20843.41666666667
2024-01-21 06:00:00+00:00,21837.58333333333
2024-01-21 07:00:00+00:00,22853.58333333333
2024-01-21 08:00:00+00:00,24288.91666666667
2024-01-21 09:00:00+00:00,25673.33333333333
2024-01-21 10:00:00+00:00,25601.25
2024-01-21 11:00:00+00:00,25255.33333333333
2024-01-21 12:00:00+00:00,25407.41666666667
2024-01-21 13:00:00+00:00,25542.16666666667
2024-01-21 14:00:00+00:00,24844.83333333333
2024-01-21 15:00:00+00:00,24702.16666666667
2024-01-21 16:00:00+00:00,25584.58333333333
2024-01-21 17:00:00+00:00,27642.66666666667
2024-01-21 18:00:00+00:00,29649.16666666667
2024-01-21 19:00:00+00:00,30795.66666666667
2024-01-21 20:00:00+00:00,30999.25
2024-01-21 21:00:00+00:00,29046.83333333333
2024-01-21 22:00:00+00:00,26517.33333333333
2024-01-21 23:00:00+00:00,24272.08333333333
2024-01-22 00:00:00+00:00,22668.25
2024-01-22 01:00:00+00:00,21645.25
2024-01-22 02:00:00+00:00,21189.0
2024-01-22 03:00:00+00:00,21269.83333333333
2024-01-22 04:00:00+00:00,22167.58333333333
2024-01-22 05:00:00+00:00,25449.5
2024-01-22 06:00:00+00:00,30433.08333333333
2024-01-22 07:00:00+00:00,33307.25
2024-01-22 08:00:00+00:00,33783.75
2024-01-22 09:00:00+00:00,33262.83333333334
2024-01-22 10:00:00+00:00,32429.41666666667
2024-01-22 11:00:00+00:00,31801.5
2024-01-22 12:00:00+00:00,31586.75
2024-01-22 13:00:00+00:00,31143.58333333333
2024-01-22 14:00:00+00:00,30674.66666666667
2024-01-22 15:00:00+00:00,30825.33333333333
2024-01-22 16:00:00+00:00,31381.5
2024-01-22 17:00:00+00:00,33170.16666666667
2024-01-22 18:00:00+00:00,35015.25
2024-01-22 19:00:00+00:00,35759.33333333334
2024-01-22 20:00:00+00:00,34880.33333333334
2024-01-22 21:00:00+00:00,31361.16666666667
2024-01-22 22:00:00+00:00,27970.25
2024-01-22 23:00:00+00:00,25924.33333333333
2024-01-23 00:00:00+00:00,24320.66666666667
2024-01-23 01:00:00+00:00,23234.5
2024-01-23 02:00:00+00:00,22760.41666666667
2024-01-23 03:00:00+00:00,22768.0
2024-01-23 04:00:00+00:00,23462.75
2024-01-23 05:00:00+00:00,26597.91666666667
2024-01-23 06:00:00+00:00,31051.5
2024-01-23 07:00:00+00:00,33596.08333333334
2024-01-23 08:00:00+00:00,33650.16666666667
2024-01-23 09:00:00+00:00,32995.25
2024-01-23 10:00:00+00:00,31939.41666666667
2024-01-23 11:00:00+00:00,31136.41666666667
2024-01-23 12:00:00+00:00,30792.66666666667
2024-01-23 13:00:00+00:00,30412.16666666667
2024-01-23 14:00:00+00:00,30063.75
2024-01-23 15:00:00+00:00,30400.75
2024-01-23 16:00:00+00:00,31028.16666666667
2024-01-23 17:00:00+00:00,32695.0
2024-01-23 18:00:00+00:00,34570.33333333334
2024-01-23 19:00:00+00:00,35362.25
2024-01-23 20:00:00+00:00,34622.5
2024-01-23 21:00:00+00:00,31172.66666666667
2024-01-23 22:00:00+00:00,28004.5
2024-01-23 23:00:00+00:00,25925.08333333333
2024-01-24 00:00:00+00:00,24337.33333333333
2024-01-24 01:00:00+00:00,23210.16666666667
2024-01-24 02:00:00+00:00,22754.83333333333
2024-01-24 03:00:00+00:00,22632.25
2024-01-24 04:00:00+00:00,23348.25
2024-01-24 05:00:00+00:00,26292.16666666667
2024-01-24 06:00:00+00:00,31004.75
2024-01-24 07:00:00+00:00,33201.25
2024-01-24 08:00:00+00:00,33030.66666666667
2024-01-24 09:00:00+00:00,32072.25
2024-01-24 10:00:00+00:00,31200.25
2024-01-24 11:00:00+00:00,30437.75
2024-01-24 12:00:00+00:00,30176.91666666667
2024-01-24 13:00:00+00:00,29649.83333333333
2024-01-24 14:00:00+00:00,29410.66666666667
2024-01-24 15:00:00+00:00,29577.41666666667
2024-01-24 16:00:00+00:00,30117.75
2024-01-24 17:00:00+00:00,31831.0
2024-01-24 18:00:00+00:00,33828.0
2024-01-24 19:00:00+00:00,34729.75
2024-01-24 20:00:00+00:00,33879.16666666667
2024-01-24 21:00:00+00:00,30757.08333333333
2024-01-24 22:00:00+00:00,27789.91666666667
2024-01-24 23:00:00+00:00,25908.16666666667
2024-01-25 00:00:00+00:00,24060.25
2024-01-25 01:00:00+00:00,22869.58333333333
2024-01-25 02:00:00+00:00,22526.75
2024-01-25 03:00:00+00:00,22457.41666666667
2024-01-25 04:00:00+00:00,23149.5
